"customer_id";"customer_name";"email";"city";"state";"total_orders";"gross_spent";"net_spent";"first_order_date";"last_order_date";"customer_type"
1160;"Efren Whitfield";"efren.whitfield@gmail.com";"Euless";"TX";1;3625.95;3110.8567;"2017-08-22";"2017-08-22";"One Time"
1161;"Santa Larson";"santa.larson@gmail.com";"Valley Stream";"NY";1;9239.95;8445.9545;"2018-01-19";"2018-01-19";"One Time"
1162;"Carmelina Sellers";"carmelina.sellers@hotmail.com";"Ithaca";"NY";1;7579.95;7157.3531;"2017-02-11";"2017-02-11";"One Time"
1163;"Carmela Hays";"carmela.hays@aol.com";"Lawndale";"CA";1;4990.95;4186.5267;"2016-12-25";"2016-12-25";"One Time"
1164;"Patrina Tanner";"patrina.tanner@gmail.com";"Scarsdale";"NY";1;5599.97;4539.974;"2017-04-01";"2017-04-01";"One Time"
1165;"Rikki Morrow";"rikki.morrow@hotmail.com";"Fort Worth";"TX";1;10139.92;9301.9304;"2016-02-29";"2016-02-29";"One Time"
1166;"Junita Reese";"junita.reese@gmail.com";"Bay Shore";"NY";1;269.99;242.991;"2017-11-13";"2017-11-13";"One Time"
1167;"Ryan Carter";"ryan.carter@yahoo.com";"Nanuet";"NY";1;3361.98;3126.6414;"2016-05-19";"2016-05-19";"One Time"
1168;"Almeta Benjamin";"almeta.benjamin@aol.com";"Sunnyside";"NY";1;999.99;799.992;"2016-05-27";"2016-05-27";"One Time"
1169;"Beatris Joyner";"beatris.joyner@gmail.com";"Spring Valley";"NY";1;5621.94;4665.5492;"2016-11-12";"2016-11-12";"One Time"
1170;"Mechelle Chan";"mechelle.chan@gmail.com";"Richmond Hill";"NY";1;1273.97;1210.2715;"2017-11-10";"2017-11-10";"One Time"
1171;"Earlean Pena";"earlean.pena@yahoo.com";"Rome";"NY";1;15889.94;14249.6462;"2018-02-19";"2018-02-19";"One Time"
1172;"Katherin Clark";"katherin.clark@yahoo.com";"Pittsford";"NY";1;7127.96;5777.7667;"2018-02-26";"2018-02-26";"One Time"
1173;"Chanel May";"chanel.may@msn.com";"Garden City";"NY";1;2329.95;1904.4585;"2016-02-04";"2016-02-04";"One Time"
1174;"Aaron Knapp";"aaron.knapp@yahoo.com";"Yonkers";"NY";1;6248.98;5927.551;"2016-02-20";"2016-02-20";"One Time"
1175;"Sindy Anderson";"sindy.anderson@gmail.com";"Pomona";"CA";1;4620.95;4092.8567;"2016-01-12";"2016-01-12";"One Time"
1176;"Sheree Blanchard";"sheree.blanchard@gmail.com";"Queensbury";"NY";1;559.98;531.981;"2018-03-05";"2018-03-05";"One Time"
1177;"Charlesetta Soto";"charlesetta.soto@yahoo.com";"Poughkeepsie";"NY";1;4039.97;3302.1734;"2017-04-27";"2017-04-27";"One Time"
1178;"Wendie Nash";"wendie.nash@hotmail.com";"Oxnard";"CA";1;4223.96;3950.3624;"2017-09-18";"2017-09-18";"One Time"
1179;"Vernetta Banks";"vernetta.banks@aol.com";"Brooklyn";"NY";1;2319.96;2123.5632;"2016-05-12";"2016-05-12";"One Time"
1180;"Myrtle Gardner";"myrtle.gardner@aol.com";"Farmingdale";"NY";1;1859.97;1753.7717;"2017-11-05";"2017-11-05";"One Time"
1181;"Agustina Lawrence";"agustina.lawrence@yahoo.com";"Brooklyn";"NY";1;2696.95;2283.8072;"2017-04-05";"2017-04-05";"One Time"
1182;"Trinidad Chapman";"trinidad.chapman@aol.com";"Ronkonkoma";"NY";1;2315.98;2052.352;"2016-02-16";"2016-02-16";"One Time"
1183;"Kim Clark";"kim.clark@msn.com";"Merrick";"NY";1;2853.94;2664.9644;"2017-09-28";"2017-09-28";"One Time"
1184;"Annabelle Hebert";"annabelle.hebert@aol.com";"Spring Valley";"NY";1;3745.91;3287.322;"2017-06-17";"2017-06-17";"One Time"
1185;"Corine Stuart";"corine.stuart@msn.com";"Clifton Park";"NY";1;3239.92;2801.932;"2016-02-07";"2016-02-07";"One Time"
1186;"Kiesha Bond";"kiesha.bond@aol.com";"San Carlos";"CA";1;1320.99;1228.5207;"2018-02-01";"2018-02-01";"One Time"
1187;"Kenyetta Mason";"kenyetta.mason@msn.com";"Flushing";"NY";1;2179.96;2013.965;"2018-02-13";"2018-02-13";"One Time"
1188;"Marcene Curtis";"marcene.curtis@msn.com";"Yonkers";"NY";1;3937.92;3668.926;"2017-11-17";"2017-11-17";"One Time"
1189;"Sheila Goodman";"sheila.goodman@msn.com";"Uniondale";"NY";1;3769.96;3581.462;"2016-08-04";"2016-08-04";"One Time"
1190;"Romeo Steele";"romeo.steele@msn.com";"Port Jefferson Station";"NY";1;5509.94;4922.9485;"2017-06-26";"2017-06-26";"One Time"
1191;"Tam Fisher";"tam.fisher@aol.com";"Rochester";"NY";1;3639.97;3439.1719;"2017-10-25";"2017-10-25";"One Time"
1192;"Gena Owens";"gena.owens@gmail.com";"Desoto";"TX";1;9999.96;8299.965;"2016-03-21";"2016-03-21";"One Time"
1193;"Phebe Soto";"phebe.soto@hotmail.com";"South Ozone Park";"NY";1;2239.96;2024.0637;"2016-07-25";"2016-07-25";"One Time"
1194;"Leticia Snyder";"leticia.snyder@yahoo.com";"Pittsford";"NY";1;2008.96;1692.537;"2016-02-28";"2016-02-28";"One Time"
1195;"Chantell Bridges";"chantell.bridges@yahoo.com";"Buffalo";"NY";1;12659.97;11993.972;"2017-05-13";"2017-05-13";"One Time"
1196;"Ileana Holt";"ileana.holt@msn.com";"Patchogue";"NY";1;4999.99;4499.991;"2017-02-08";"2017-02-08";"One Time"
1197;"Nakisha Clay";"nakisha.clay@gmail.com";"Port Washington";"NY";1;3182.94;2800.2975;"2017-11-09";"2017-11-09";"One Time"
1198;"Cheryll Snyder";"cheryll.snyder@yahoo.com";"Brooklyn";"NY";1;1939.96;1745.964;"2016-09-28";"2016-09-28";"One Time"
1199;"Consuela Collier";"consuela.collier@msn.com";"North Tonawanda";"NY";1;16509.92;15455.625;"2017-01-08";"2017-01-08";"One Time"
1200;"Aubrey Durham";"aubrey.durham@aol.com";"Port Washington";"NY";1;6547.96;5565.5645;"2016-04-10";"2016-04-10";"One Time"
1201;"Nita Guy";"nita.guy@hotmail.com";"Port Chester";"NY";1;11284.92;9372.3701;"2017-03-05";"2017-03-05";"One Time"
1202;"Carmina Emerson";"carmina.emerson@hotmail.com";"Banning";"CA";1;4978.98;4497.5817;"2016-09-02";"2016-09-02";"One Time"
1203;"Georgeann Rojas";"georgeann.rojas@msn.com";"Desoto";"TX";1;4333.9;3818.2124;"2017-04-01";"2017-04-01";"One Time"
1204;"Leslie Higgins";"leslie.higgins@hotmail.com";"Saratoga Springs";"NY";1;1469.97;1372.4719;"2016-01-04";"2016-01-04";"One Time"
1205;"Emmaline Huber";"emmaline.huber@gmail.com";"Mount Vernon";"NY";1;12110.94;10563.648;"2016-07-05";"2016-07-05";"One Time"
1206;"Mercy Brown";"mercy.brown@msn.com";"Hollis";"NY";1;7471.94;6239.2787;"2017-05-08";"2017-05-08";"One Time"
1207;"Jenell Crosby";"jenell.crosby@hotmail.com";"Brentwood";"NY";1;551.99;524.3905;"2017-11-02";"2017-11-02";"One Time"
1208;"Leila Barr";"leila.barr@yahoo.com";"Carmel";"NY";1;3669.95;3144.327;"2016-12-10";"2016-12-10";"One Time"
1209;"Deandrea Cox";"deandrea.cox@msn.com";"Huntington";"NY";1;5148.95;4778.0236;"2016-12-04";"2016-12-04";"One Time"
1210;"Shawnna Frank";"shawnna.frank@hotmail.com";"Woodside";"NY";1;3082.95;2705.007;"2017-08-15";"2017-08-15";"One Time"
1211;"Brenton Whitaker";"brenton.whitaker@gmail.com";"Niagara Falls";"NY";1;3699.94;3439.944;"2016-12-06";"2016-12-06";"One Time"
1212;"Jaqueline Cummings";"jaqueline.cummings@hotmail.com";"Huntington Station";"NY";1;1799.97;1697.9717;"2016-01-01";"2016-01-01";"One Time"
1213;"Yang Giles";"yang.giles@gmail.com";"San Angelo";"TX";1;6359.95;5244.955;"2017-09-14";"2017-09-14";"One Time"
1214;"Brigid Sharp";"brigid.sharp@hotmail.com";"Santa Clara";"CA";1;22299.95;20648.9537;"2018-01-15";"2018-01-15";"One Time"
1215;"Karl Stephens";"karl.stephens@gmail.com";"Rockville Centre";"NY";1;6269.95;5745.9552;"2017-04-11";"2017-04-11";"One Time"
1216;"Elvina Gates";"elvina.gates@hotmail.com";"Pleasanton";"CA";1;3231.94;2780.547;"2017-12-15";"2017-12-15";"One Time"
1217;"Carlie Terrell";"carlie.terrell@yahoo.com";"Yonkers";"NY";1;2447.95;2133.9264;"2016-09-11";"2016-09-11";"One Time"
1218;"Donovan Cantrell";"donovan.cantrell@msn.com";"Oakland";"CA";1;3361.98;3126.6414;"2016-05-13";"2016-05-13";"One Time"
1219;"Alden Atkinson";"alden.atkinson@gmail.com";"Shirley";"NY";1;4076.97;3484.0719;"2016-12-04";"2016-12-04";"One Time"
1220;"Carissa Cross";"carissa.cross@yahoo.com";"Huntington Station";"NY";1;6609.95;5404.0557;"2016-01-28";"2016-01-28";"One Time"
1221;"Joy Underwood";"joy.underwood@gmail.com";"Apple Valley";"CA";1;1099.98;989.982;"2017-10-01";"2017-10-01";"One Time"
1222;"Geraldine O'donnell";"geraldine.o'donnell@hotmail.com";"Flushing";"NY";1;1667.96;1441.165;"2017-03-31";"2017-03-31";"One Time"
1223;"Bronwyn Vargas";"bronwyn.vargas@msn.com";"New Windsor";"NY";1;4361.96;3589.566;"2016-02-18";"2016-02-18";"One Time"
1224;"Abram Copeland";"abram.copeland@gmail.com";"Harlingen";"TX";1;26913.92;24607.0261;"2017-06-05";"2017-06-05";"One Time"
1225;"Mellisa Griffin";"mellisa.griffin@msn.com";"Los Banos";"CA";1;11439.92;10050.6281;"2017-08-04";"2017-08-04";"One Time"
1226;"Qiana Jackson";"qiana.jackson@gmail.com";"East Northport";"NY";1;2273.92;1988.0501;"2017-10-26";"2017-10-26";"One Time"
1227;"Magali Dixon";"magali.dixon@msn.com";"Troy";"NY";1;8428.96;7587.5154;"2016-06-18";"2016-06-18";"One Time"
1228;"Zulema Clemons";"zulema.clemons@aol.com";"Oakland";"CA";1;539.98;512.981;"2016-11-04";"2016-11-04";"One Time"
1229;"Carina Lynch";"carina.lynch@gmail.com";"Wappingers Falls";"NY";1;3003.92;2707.8278;"2017-07-31";"2017-07-31";"One Time"
1230;"Jesus Burch";"jesus.burch@hotmail.com";"Desoto";"TX";1;7629.96;7063.4639;"2017-04-27";"2017-04-27";"One Time"
1231;"Selene Vega";"selene.vega@gmail.com";"Campbell";"CA";1;2596.95;2119.259;"2018-03-06";"2018-03-06";"One Time"
1232;"Jong Guthrie";"jong.guthrie@hotmail.com";"Bethpage";"NY";1;2037.97;1891.1125;"2016-12-06";"2016-12-06";"One Time"
1233;"Lise Hebert";"lise.hebert@gmail.com";"Vista";"CA";1;5508.94;5015.7377;"2017-02-05";"2017-02-05";"One Time"
1234;"Joshua Berg";"joshua.berg@hotmail.com";"Ossining";"NY";1;2269.95;2069.4549;"2016-01-29";"2016-01-29";"One Time"
1235;"Georgina Gonzales";"georgina.gonzales@yahoo.com";"Endicott";"NY";1;5999.97;5417.9727;"2017-08-06";"2017-08-06";"One Time"
1236;"Rudolph Velez";"rudolph.velez@yahoo.com";"Mount Vernon";"NY";1;10270.96;8263.867;"2017-11-26";"2017-11-26";"One Time"
1237;"Luke Kramer";"luke.kramer@hotmail.com";"Bethpage";"NY";1;14761.9;12420.713;"2016-03-01";"2016-03-01";"One Time"
1238;"Edgar Quinn";"edgar.quinn@aol.com";"Harlingen";"TX";1;9361.96;7993.865;"2016-01-20";"2016-01-20";"One Time"
1239;"Tara Maynard";"tara.maynard@hotmail.com";"Lindenhurst";"NY";1;639.98;601.5812;"2018-03-10";"2018-03-10";"One Time"
1240;"Bella Perez";"bella.perez@msn.com";"Duarte";"CA";1;6629.95;5444.956;"2018-02-23";"2018-02-23";"One Time"
1241;"Nathaniel Davidson";"nathaniel.davidson@hotmail.com";"Rome";"NY";1;1199.98;1115.9814;"2016-02-04";"2016-02-04";"One Time"
1242;"Chauncey Donaldson";"chauncey.donaldson@aol.com";"Franklin Square";"NY";1;5249.96;4762.4631;"2017-02-05";"2017-02-05";"One Time"
1243;"Heide Reed";"heide.reed@yahoo.com";"Floral Park";"NY";1;1739.96;1582.1634;"2016-07-19";"2016-07-19";"One Time"
1244;"Trang Hardin";"trang.hardin@yahoo.com";"Depew";"NY";1;6249.96;5732.4652;"2017-09-29";"2017-09-29";"One Time"
1245;"Gabriela Warren";"gabriela.warren@aol.com";"Long Beach";"NY";1;8461.93;7345.7374;"2016-07-04";"2016-07-04";"One Time"
1246;"Dale Rasmussen";"dale.rasmussen@aol.com";"Kingston";"NY";1;4481.94;4167.846;"2017-02-13";"2017-02-13";"One Time"
1247;"Tammie Cherry";"tammie.cherry@hotmail.com";"Massapequa";"NY";1;6717.95;6239.0936;"2016-04-28";"2016-04-28";"One Time"
1248;"Bethany Herring";"bethany.herring@yahoo.com";"Port Jefferson Station";"NY";1;7548.98;6794.082;"2016-11-14";"2016-11-14";"One Time"
1249;"Barbra Dickerson";"barbra.dickerson@gmail.com";"Ridgecrest";"CA";1;8411.93;7520.0371;"2017-01-14";"2017-01-14";"One Time"
1250;"Neoma Daugherty";"neoma.daugherty@gmail.com";"Mount Vernon";"NY";1;2247.99;2083.1605;"2016-01-15";"2016-01-15";"One Time"
1251;"Nanette Roman";"nanette.roman@yahoo.com";"Glendora";"CA";1;2727.93;2259.3407;"2017-04-03";"2017-04-03";"One Time"
1252;"Adriene Rollins";"adriene.rollins@msn.com";"Plainview";"NY";1;3348.99;3181.5405;"2016-07-26";"2016-07-26";"One Time"
1253;"Susannah Fields";"susannah.fields@hotmail.com";"Far Rockaway";"NY";1;1599.97;1390.4734;"2016-02-09";"2016-02-09";"One Time"
1254;"Dung Reid";"dung.reid@msn.com";"Canyon Country";"CA";1;6019.96;5515.9647;"2018-02-09";"2018-02-09";"One Time"
1255;"Ben Stone";"ben.stone@gmail.com";"Ithaca";"NY";1;1009.97;923.0727;"2016-03-06";"2016-03-06";"One Time"
1256;"Nubia Anderson";"nubia.anderson@aol.com";"Ronkonkoma";"NY";1;1709.96;1538.964;"2018-02-02";"2018-02-02";"One Time"
1257;"Rosamaria Meyer";"rosamaria.meyer@yahoo.com";"Webster";"NY";1;6781.94;5893.5494;"2016-05-19";"2016-05-19";"One Time"
1258;"Todd Waters";"todd.waters@yahoo.com";"Bay Shore";"NY";1;14801.92;12381.8274;"2018-01-12";"2018-01-12";"One Time"
1259;"Kimbery Nieves";"kimbery.nieves@msn.com";"San Carlos";"CA";1;5699.94;5270.9448;"2016-01-21";"2016-01-21";"One Time"
1260;"Phuong Wolf";"phuong.wolf@yahoo.com";"Schenectady";"NY";1;6298.98;5686.5815;"2017-08-24";"2017-08-24";"One Time"
1261;"Adelaida Hancock";"adelaida.hancock@aol.com";"San Pablo";"CA";1;10046.97;9497.172;"2016-09-29";"2016-09-29";"One Time"
1262;"Brianne Hays";"brianne.hays@gmail.com";"San Pablo";"CA";1;4469.98;3722.983;"2017-10-01";"2017-10-01";"One Time"
1263;"Rufina Chandler";"rufina.chandler@aol.com";"New Hyde Park";"NY";1;4680.98;4044.783;"2016-07-16";"2016-07-16";"One Time"
1264;"Devin Velazquez";"devin.velazquez@aol.com";"Brentwood";"NY";1;2899.95;2469.9585;"2016-03-23";"2016-03-23";"One Time"
1265;"Bonita Marshall";"bonita.marshall@msn.com";"Endicott";"NY";1;3860.94;3359.7477;"2016-09-03";"2016-09-03";"One Time"
1266;"Myrl Gay";"myrl.gay@hotmail.com";"Garland";"TX";1;2699.97;2474.9727;"2017-06-25";"2017-06-25";"One Time"
1267;"Earline Gordon";"earline.gordon@gmail.com";"Ronkonkoma";"NY";1;3361.98;3126.6414;"2016-06-02";"2016-06-02";"One Time"
1268;"Sung Chambers";"sung.chambers@gmail.com";"Kingston";"NY";1;6199.96;5115.9641;"2017-11-27";"2017-11-27";"One Time"
1269;"Gustavo Gamble";"gustavo.gamble@msn.com";"Port Washington";"NY";1;4512.93;4204.5258;"2017-09-10";"2017-09-10";"One Time"
1270;"Ciera Webb";"ciera.webb@yahoo.com";"Orchard Park";"NY";1;699.98;629.982;"2017-08-07";"2017-08-07";"One Time"
1271;"Roy Chan";"roy.chan@hotmail.com";"Pomona";"CA";1;3159.96;2717.964;"2017-02-09";"2017-02-09";"One Time"
1272;"Houston Vasquez";"houston.vasquez@msn.com";"Fullerton";"CA";1;2999.99;2699.991;"2016-11-27";"2016-11-27";"One Time"
1273;"Cheree Hale";"cheree.hale@yahoo.com";"Oswego";"NY";1;6076.94;5122.348;"2017-07-27";"2017-07-27";"One Time"
1274;"Odette Moses";"odette.moses@gmail.com";"Newburgh";"NY";1;9469.95;7791.0557;"2016-08-20";"2016-08-20";"One Time"
1275;"Lenita Bonner";"lenita.bonner@aol.com";"Los Banos";"CA";1;2869.99;2726.4905;"2016-11-23";"2016-11-23";"One Time"
1276;"Shona Mcmillan";"shona.mcmillan@msn.com";"Apple Valley";"CA";1;6799.98;6089.983;"2017-06-18";"2017-06-18";"One Time"
1277;"Piedad Irwin";"piedad.irwin@hotmail.com";"Coram";"NY";1;759.98;706.7814;"2017-10-25";"2017-10-25";"One Time"
1278;"Loan Graham";"loan.graham@yahoo.com";"Jackson Heights";"NY";1;2459.94;2228.2451;"2017-05-21";"2017-05-21";"One Time"
1279;"Stan Saunders";"stan.saunders@yahoo.com";"Canandaigua";"NY";1;10432.94;8936.446;"2018-03-24";"2018-03-24";"One Time"
1280;"Jackeline Colon";"jackeline.colon@msn.com";"Wappingers Falls";"NY";1;5839.95;5342.1559;"2016-01-18";"2016-01-18";"One Time"
1281;"Marlen Dawson";"marlen.dawson@msn.com";"Woodside";"NY";1;3149.98;2932.4812;"2017-07-31";"2017-07-31";"One Time"
1282;"Alexis Mack";"alexis.mack@aol.com";"New City";"NY";1;2946.97;2402.476;"2016-11-12";"2016-11-12";"One Time"
1283;"Mica Barry";"mica.barry@yahoo.com";"Hopewell Junction";"NY";1;349.99;279.992;"2017-07-30";"2017-07-30";"One Time"
1284;"Shanice Spears";"shanice.spears@msn.com";"Brooklyn";"NY";1;11999.97;11299.972;"2017-12-09";"2017-12-09";"One Time"
1285;"Garth Huff";"garth.huff@yahoo.com";"Glendora";"CA";1;3098.0;2881.14;"2016-08-15";"2016-08-15";"One Time"
1286;"Dione Pratt";"dione.pratt@msn.com";"Pleasanton";"CA";1;549.99;494.991;"2016-03-31";"2016-03-31";"One Time"
1287;"Victor Pittman";"victor.pittman@aol.com";"Astoria";"NY";1;3670.95;2991.759;"2017-06-27";"2017-06-27";"One Time"
1288;"Allie Conley";"allie.conley@msn.com";"Lawndale";"CA";1;1199.98;959.984;"2016-04-23";"2016-04-23";"One Time"
1289;"Shanelle Anderson";"shanelle.anderson@yahoo.com";"Bethpage";"NY";1;533.99;507.2905;"2017-10-22";"2017-10-22";"One Time"
1290;"Minnie Compton";"minnie.compton@gmail.com";"South Richmond Hill";"NY";1;9089.91;8336.4169;"2017-10-31";"2017-10-31";"One Time"
1291;"Shiloh Bates";"shiloh.bates@msn.com";"Monsey";"NY";1;7051.97;6330.5747;"2017-03-07";"2017-03-07";"One Time"
1292;"Lakenya Oliver";"lakenya.oliver@yahoo.com";"San Lorenzo";"CA";1;1209.98;1099.4815;"2017-12-08";"2017-12-08";"One Time"
1293;"Sally Kinney";"sally.kinney@msn.com";"Floral Park";"NY";1;1371.97;1285.9717;"2017-05-16";"2017-05-16";"One Time"
1294;"Edith Davenport";"edith.davenport@gmail.com";"Ontario";"CA";1;1486.97;1243.7847;"2017-12-25";"2017-12-25";"One Time"
1295;"Alline Beasley";"alline.beasley@yahoo.com";"North Tonawanda";"NY";1;6099.95;5022.9574;"2016-08-29";"2016-08-29";"One Time"
1296;"Travis Whitley";"travis.whitley@aol.com";"Saint Albans";"NY";1;4269.93;3768.94;"2016-01-25";"2016-01-25";"One Time"
1297;"Vanessa West";"vanessa.west@gmail.com";"New Rochelle";"NY";1;539.98;502.1814;"2016-08-19";"2016-08-19";"One Time"
1298;"Trudy Riddle";"trudy.riddle@aol.com";"Schenectady";"NY";1;4699.94;4214.9468;"2017-03-15";"2017-03-15";"One Time"
1299;"Shauna Edwards";"shauna.edwards@msn.com";"Yorktown Heights";"NY";1;1997.98;1831.1814;"2016-08-01";"2016-08-01";"One Time"
1300;"Clorinda Donovan";"clorinda.donovan@msn.com";"Jamestown";"NY";1;9639.94;7932.9465;"2016-08-07";"2016-08-07";"One Time"
1301;"Raven Curtis";"raven.curtis@aol.com";"Lawndale";"CA";1;5129.96;4692.8641;"2016-06-20";"2016-06-20";"One Time"
1302;"Verda Gilbert";"verda.gilbert@gmail.com";"East Northport";"NY";1;7551.96;6349.3635;"2017-01-04";"2017-01-04";"One Time"
1303;"Renay Atkins";"renay.atkins@aol.com";"Woodside";"NY";1;5889.94;5332.9467;"2018-02-06";"2018-02-06";"One Time"
1304;"Tama Berg";"tama.berg@hotmail.com";"Hollis";"NY";1;3231.94;2966.6442;"2017-07-23";"2017-07-23";"One Time"
1305;"Dalia Carson";"dalia.carson@aol.com";"Rochester";"NY";1;1767.97;1509.4727;"2016-02-04";"2016-02-04";"One Time"
1306;"America Swanson";"america.swanson@msn.com";"Webster";"NY";1;3961.96;3505.766;"2016-12-04";"2016-12-04";"One Time"
1307;"Cinda Rocha";"cinda.rocha@hotmail.com";"Los Banos";"CA";1;8039.93;7482.1364;"2016-08-03";"2016-08-03";"One Time"
1308;"Shea Howell";"shea.howell@msn.com";"South El Monte";"CA";1;2899.96;2319.968;"2017-07-30";"2017-07-30";"One Time"
1309;"Kimberli Cline";"kimberli.cline@yahoo.com";"Centereach";"NY";1;1799.99;1619.991;"2016-02-25";"2016-02-25";"One Time"
1310;"Emanuel Mckee";"emanuel.mckee@yahoo.com";"Schenectady";"NY";1;6999.97;5833.9747;"2018-03-28";"2018-03-28";"One Time"
1311;"Whitley Cannon";"whitley.cannon@msn.com";"Coram";"NY";1;4294.93;3975.2343;"2017-08-27";"2017-08-27";"One Time"
1312;"Tereasa Bird";"tereasa.bird@aol.com";"Ronkonkoma";"NY";1;11209.97;10617.973;"2017-02-15";"2017-02-15";"One Time"
1313;"Dante Grimes";"dante.grimes@yahoo.com";"Duarte";"CA";1;5548.99;5114.0907;"2016-08-17";"2016-08-17";"One Time"
1314;"Joeann Garrison";"joeann.garrison@yahoo.com";"Ontario";"CA";1;7767.95;7045.1564;"2016-06-05";"2016-06-05";"One Time"
1315;"Omega Johnston";"omega.johnston@gmail.com";"Canyon Country";"CA";1;8488.96;7848.2628;"2016-10-26";"2016-10-26";"One Time"
1316;"Conrad Mueller";"conrad.mueller@yahoo.com";"Massapequa";"NY";1;7349.97;5925.4747;"2017-06-02";"2017-06-02";"One Time"
1317;"Glady Wells";"glady.wells@gmail.com";"Syosset";"NY";1;349.99;325.4907;"2017-08-29";"2017-08-29";"One Time"
1318;"Tisha Petty";"tisha.petty@msn.com";"San Antonio";"TX";1;1139.97;1052.972;"2016-12-07";"2016-12-07";"One Time"
1319;"Claris Santiago";"claris.santiago@msn.com";"Newburgh";"NY";1;5529.95;5231.8529;"2017-04-04";"2017-04-04";"One Time"
1320;"Obdulia Barber";"obdulia.barber@gmail.com";"Newburgh";"NY";1;679.98;543.984;"2017-05-16";"2017-05-16";"One Time"
1321;"Shantel Gregory";"shantel.gregory@yahoo.com";"West Islip";"NY";1;6320.96;5644.9152;"2016-01-23";"2016-01-23";"One Time"
1322;"Ai Forbes";"ai.forbes@yahoo.com";"Franklin Square";"NY";1;5499.96;5014.9637;"2016-06-09";"2016-06-09";"One Time"
1323;"Ebony Cotton";"ebony.cotton@yahoo.com";"West Babylon";"NY";1;2592.95;2333.356;"2017-06-21";"2017-06-21";"One Time"
1324;"Arla Ellis";"arla.ellis@yahoo.com";"Utica";"NY";1;4126.99;3900.0607;"2016-01-03";"2016-01-03";"One Time"
1325;"Magdalena Sherman";"magdalena.sherman@gmail.com";"Oswego";"NY";1;998.99;854.191;"2016-04-06";"2016-04-06";"One Time"
1326;"Tarra Guerrero";"tarra.guerrero@aol.com";"Auburn";"NY";1;3539.95;3155.9565;"2016-01-05";"2016-01-05";"One Time"
1327;"Consuela Romero";"consuela.romero@hotmail.com";"Monroe";"NY";1;1999.98;1599.984;"2017-08-20";"2017-08-20";"One Time"
1328;"Cindie Franklin";"cindie.franklin@yahoo.com";"Lawndale";"CA";1;5086.96;4633.8544;"2016-02-26";"2016-02-26";"One Time"
1329;"Sharyn Brewer";"sharyn.brewer@aol.com";"Hollis";"NY";1;4445.95;3994.4559;"2017-11-13";"2017-11-13";"One Time"
1330;"Karren Stevenson";"karren.stevenson@aol.com";"San Carlos";"CA";1;6239.96;5891.1624;"2018-01-30";"2018-01-30";"One Time"
1331;"Divina Reeves";"divina.reeves@hotmail.com";"Newburgh";"NY";1;2368.98;2195.0517;"2016-10-10";"2016-10-10";"One Time"
1332;"Novella Ross";"novella.ross@gmail.com";"Glendora";"CA";1;13029.96;12307.9627;"2017-04-15";"2017-04-15";"One Time"
1333;"Omega Huff";"omega.huff@aol.com";"Santa Monica";"CA";1;9120.94;8534.3743;"2016-07-28";"2016-07-28";"One Time"
1334;"Ashleigh Finch";"ashleigh.finch@yahoo.com";"Newburgh";"NY";1;6048.96;5024.1645;"2016-10-29";"2016-10-29";"One Time"
1335;"Corina Lynch";"corina.lynch@msn.com";"Rosedale";"NY";1;2860.96;2672.6926;"2016-08-30";"2016-08-30";"One Time"
1336;"Joe Melton";"joe.melton@gmail.com";"New Windsor";"NY";1;299.99;269.991;"2017-03-06";"2017-03-06";"One Time"
1337;"Bernetta Summers";"bernetta.summers@aol.com";"Longview";"TX";1;849.98;773.9817;"2016-07-20";"2016-07-20";"One Time"
1338;"Inez Snider";"inez.snider@gmail.com";"Ronkonkoma";"NY";1;1920.98;1626.7825;"2016-05-12";"2016-05-12";"One Time"
1339;"Neida King";"neida.king@aol.com";"Oceanside";"NY";1;1777.97;1590.8534;"2017-10-07";"2017-10-07";"One Time"
1340;"Tona Velasquez";"tona.velasquez@msn.com";"Whitestone";"NY";1;269.99;242.991;"2016-06-16";"2016-06-16";"One Time"
1341;"Rozanne Reyes";"rozanne.reyes@aol.com";"Garden City";"NY";1;8948.97;8476.522;"2016-06-17";"2016-06-17";"One Time"
1342;"Lekisha Pope";"lekisha.pope@msn.com";"Freeport";"NY";1;559.98;527.7812;"2017-10-26";"2017-10-26";"One Time"
1343;"Jama Rodriquez";"jama.rodriquez@msn.com";"Upland";"CA";1;1999.95;1818.4545;"2017-03-16";"2017-03-16";"One Time"
1344;"Eloisa Tucker";"eloisa.tucker@hotmail.com";"Howard Beach";"NY";1;3659.97;3377.973;"2017-09-25";"2017-09-25";"One Time"
1345;"Arie Hunter";"arie.hunter@msn.com";"Flushing";"NY";1;1466.97;1287.5737;"2017-07-16";"2017-07-16";"One Time"
1346;"Sanora Webster";"sanora.webster@msn.com";"Los Angeles";"CA";1;3701.95;3442.8135;"2017-04-19";"2017-04-19";"One Time"
1347;"Kate Barber";"kate.barber@hotmail.com";"Saratoga Springs";"NY";1;7179.97;6495.972;"2017-09-19";"2017-09-19";"One Time"
1348;"Yvone Guerrero";"yvone.guerrero@aol.com";"Merrick";"NY";1;12377.96;11183.0335;"2016-01-20";"2016-01-20";"One Time"
1349;"Kami Rios";"kami.rios@yahoo.com";"Encino";"CA";1;10278.95;9278.6539;"2016-09-24";"2016-09-24";"One Time"
1350;"Annett Rush";"annett.rush@hotmail.com";"Rosedale";"NY";1;6779.92;6089.9304;"2016-05-26";"2016-05-26";"One Time"
